date,product,category,units_sold,revenue,price,discount_pct,ad_spend,promo
2024-04-03,Увлажнитель воздуха,Дом и быт,40,232078.80,5801.97,0.00,114.15,false
2024-04-03,Набор посуды,Дом и быт,32,189760.96,6242.14,5.00,81.85,false
2024-04-03,Фен,Красота,41,173415.65,4229.65,0.00,81.62,false
2024-04-04,Робот-пылесос,Электроника,48,1273486.56,26530.97,0.00,151.75,true
2024-04-04,Электрический чайник,Кухня,71,220188.04,3370.92,8.00,200.57,false
2024-04-04,Кофеварка,Кухня,29,252942.64,8722.16,0.00,141.61,false
2024-04-04,Увлажнитель воздуха,Дом и быт,30,171810.00,5727.00,0.00,137.01,false
2024-04-04,Набор посуды,Дом и быт,27,187537.41,6945.83,0.00,79.12,false
2024-04-04,Фен,Красота,38,176464.78,4643.81,0.00,93.86,false
2024-04-05,Робот-пылесос,Электроника,32,874685.44,27333.92,0.00,164.90,false
2024-04-05,Электрический чайник,Кухня,49,174930.49,3570.01,0.00,198.55,false
2024-04-05,Кофеварка,Кухня,30,276096.30,9203.21,0.00,145.65,false
2024-04-05,Увлажнитель воздуха,Дом и быт,31,196715.77,6345.67,0.00,121.13,false
2024-04-05,Набор посуды,Дом и быт,27,177771.24,6584.12,0.00,86.25,false
2024-04-05,Фен,Красота,52,184095.60,4425.38,20.00,90.33,false
2024-04-06,Робот-пылесос,Электроника,24,652489.44,27187.06,0.00,152.79,false
2024-04-06,Электрический чайник,Кухня,69,238015.50,3449.50,0.00,175.21,false
2024-04-06,Кофеварка,Кухня,37,327794.84,8859.32,0.00,132.06,false
2024-04-06,Увлажнитель воздуха,Дом и быт,46,275848.66,5996.71,0.00,123.56,false
2024-04-06,Набор посуды,Дом и быт,42,276822.84,6591.02,0.00,104.57,false
2024-04-06,Фен,Красота,42,184695.42,4397.51,0.00,86.77,false
2024-04-07,Робот-пылесос,Электроника,34,877960.24,25822.36,0.00,151.22,false
2024-04-07,Электрический чайник,Кухня,70,255844.40,3654.92,0.00,212.89,false
2024-04-07,Кофеварка,Кухня,35,322597.45,9217.07,0.00,133.72,false
2024-04-07,Увлажнитель воздуха,Дом и быт,63,353545.92,5611.84,0.00,110.87,false
2024-04-07,Набор посуды,Дом и быт,42,254883.30,6388.05,5.00,90.23,false
2024-04-07,Фен,Красота,47,209099.71,4448.93,0.00,94.02,false
2024-04-08,Робот-пылесос,Электроника,27,717006.33,27953.46,5.00,167.28,false
2024-04-08,Электрический чайник,Кухня,78,230621.82,3213.79,8.00,179.60,false
2024-04-08,Кофеварка,Кухня,41,381997.82,9317.02,0.00,136.75,false
2024-04-08,Увлажнитель воздуха,Дом и быт,52,307267.48,5908.99,0.00,110.16,true
2024-04-08,Набор посуды,Дом и быт,33,220305.36,6675.92,0.00,86.11,false
2024-04-08,Фен,Красота,40,167246.00,4544.73,8.00,117.83,false
2024-04-09,Робот-пылесос,Электроника,40,1061571.60,26539.29,0.00,164.67,false
2024-04-09,Электрический чайник,Кухня,92,301310.12,3275.11,0.00,169.16,false
2024-04-09,Кофеварка,Кухня,30,273669.30,9122.31,0.00,143.96,false
2024-04-09,Увлажнитель воздуха,Дом и быт,40,203943.60,5541.94,8.00,130.19,false
2024-04-09,Набор посуды,Дом и быт,34,216257.34,6360.51,0.00,86.88,false
2024-04-09,Фен,Красота,35,151358.55,4324.53,0.00,121.43,false
2024-04-10,Робот-пылесос,Электроника,33,837395.79,25375.63,0.00,156.35,false
2024-04-10,Электрический чайник,Кухня,90,288210.60,3370.89,5.00,176.90,false
2024-04-10,Кофеварка,Кухня,52,489297.12,9409.56,0.00,122.46,true
2024-04-10,Увлажнитель воздуха,Дом и быт,37,210936.26,5700.98,0.00,122.73,false
2024-04-10,Набор посуды,Дом и быт,29,200549.21,6915.49,0.00,97.77,false
2024-04-10,Фен,Красота,29,132417.48,4566.12,0.00,98.65,false
2024-04-11,Робот-пылесос,Электроника,36,954345.60,26509.60,0.00,168.13,false
2024-04-11,Электрический чайник,Кухня,56,186612.72,3702.63,10.00,167.61,false
2024-04-11,Кофеварка,Кухня,32,282298.88,8821.84,0.00,128.27,false
2024-04-11,Увлажнитель воздуха,Дом и быт,33,196715.64,6479.44,8.00,100.54,false
2024-04-11,Набор посуды,Дом и быт,31,198206.87,7104.19,10.00,104.09,false
2024-04-11,Фен,Красота,49,217581.56,4440.44,0.00,127.00,false
2024-04-12,Робот-пылесос,Электроника,38,898411.58,27019.90,12.50,169.93,true
2024-04-12,Электрический чайник,Кухня,62,206317.40,3502.84,5.00,165.09,false
2024-04-12,Кофеварка,Кухня,33,326523.78,9894.66,0.00,130.38,false
2024-04-12,Увлажнитель воздуха,Дом и быт,25,159592.00,6383.68,0.00,117.22,true
2024-04-12,Набор посуды,Дом и быт,46,264522.54,7188.11,20.00,102.80,false
2024-04-12,Фен,Красота,76,293358.48,4288.86,10.00,100.43,true
2024-04-13,Робот-пылесос,Электроника,37,898786.24,24291.52,0.00,151.71,true
2024-04-13,Электрический чайник,Кухня,76,259473.12,3414.12,0.00,207.33,true
2024-04-13,Кофеварка,Кухня,30,279744.30,9324.81,0.00,116.86,false
2024-04-13,Увлажнитель воздуха,Дом и быт,44,257844.40,5860.10,0.00,132.15,false
2024-04-13,Набор посуды,Дом и быт,38,252217.78,6637.31,0.00,97.32,false
2024-04-13,Фен,Красота,48,178258.08,4244.24,12.50,100.76,true
2024-04-14,Робот-пылесос,Электроника,29,726882.68,25064.92,0.00,160.42,false
2024-04-14,Электрический чайник,Кухня,62,229129.68,3695.64,0.00,185.48,false
2024-04-14,Кофеварка,Кухня,47,405114.62,8619.46,0.00,138.77,true
2024-04-14,Увлажнитель воздуха,Дом и быт,46,268824.46,5844.01,0.00,125.98,false
2024-04-14,Набор посуды,Дом и быт,28,183089.48,6538.91,0.00,87.47,false
2024-04-14,Фен,Красота,45,190873.35,4241.63,0.00,116.29,false
2024-04-15,Робот-пылесос,Электроника,34,932712.14,27432.71,0.00,155.05,false
2024-04-15,Электрический чайник,Кухня,65,243798.75,3750.75,0.00,201.59,false
2024-04-15,Кофеварка,Кухня,47,404250.29,8601.07,0.00,117.47,true
2024-04-15,Увлажнитель воздуха,Дом и быт,48,285785.28,5953.86,0.00,132.27,true
2024-04-15,Набор посуды,Дом и быт,33,226121.94,6852.18,0.00,102.37,false
2024-04-15,Фен,Красота,42,191401.98,4557.19,0.00,120.05,false
2024-04-16,Робот-пылесос,Электроника,37,933113.73,25219.29,0.00,165.53,false
2024-04-16,Электрический чайник,Кухня,77,266254.45,3457.85,0.00,155.69,false
2024-04-16,Кофеварка,Кухня,48,332711.04,8664.35,20.00,140.56,false
2024-04-16,Увлажнитель воздуха,Дом и быт,56,267684.48,5975.10,20.00,105.38,false
2024-04-16,Набор посуды,Дом и быт,41,219709.57,6698.47,20.00,82.85,false
2024-04-16,Фен,Красота,40,173060.40,4326.51,0.00,122.33,false
2024-04-17,Робот-пылесос,Электроника,29,731623.89,26556.22,5.00,170.36,false
2024-04-17,Электрический чайник,Кухня,88,325431.04,3698.08,0.00,161.73,false
2024-04-17,Кофеварка,Кухня,40,350933.20,9748.14,10.00,135.49,true
2024-04-17,Увлажнитель воздуха,Дом и быт,30,187289.40,6242.98,0.00,112.49,false
2024-04-17,Набор посуды,Дом и быт,29,197743.75,6818.75,0.00,103.18,false
2024-04-17,Фен,Красота,31,143645.94,4633.74,0.00,117.13,false
2024-04-18,Робот-пылесос,Электроника,40,986096.40,27391.56,10.00,160.64,false
2024-04-18,Электрический чайник,Кухня,72,231141.60,3210.30,0.00,205.13,false
2024-04-18,Кофеварка,Кухня,21,208045.74,9906.94,0.00,111.31,false
2024-04-18,Увлажнитель воздуха,Дом и быт,33,193720.23,5870.31,0.00,94.64,true
2024-04-18,Набор посуды,Дом и быт,30,202395.30,6746.51,0.00,88.32,false
2024-04-18,Фен,Красота,65,224049.80,4055.20,15.00,91.60,true
2024-04-19,Робот-пылесос,Электроника,37,941559.72,29082.93,12.50,156.43,false
2024-04-19,Электрический чайник,Кухня,84,228985.68,3407.53,20.00,185.93,false
2024-04-19,Кофеварка,Кухня,30,264450.60,8815.02,0.00,133.65,false
2024-04-19,Увлажнитель воздуха,Дом и быт,28,154725.20,5816.74,5.00,95.82,false
2024-04-19,Набор посуды,Дом и быт,29,205093.80,7072.20,0.00,90.48,false
2024-04-19,Фен,Красота,47,185182.35,4282.66,8.00,85.91,false
2024-04-20,Робот-пылесос,Электроника,30,790125.60,26337.52,0.00,163.39,false
2024-04-20,Электрический чайник,Кухня,49,173973.52,3550.48,0.00,159.00,false
2024-04-20,Кофеварка,Кухня,32,287418.56,8981.83,0.00,111.27,false
2024-04-20,Увлажнитель воздуха,Дом и быт,46,285754.30,6212.05,0.00,105.36,false
2024-04-20,Набор посуды,Дом и быт,27,168433.83,6238.29,0.00,73.48,false
2024-04-20,Фен,Красота,51,221143.65,4336.15,0.00,116.46,false
2024-04-21,Робот-пылесос,Электроника,30,826397.70,27546.59,0.00,159.98,false
2024-04-21,Электрический чайник,Кухня,71,236218.42,3696.69,10.00,177.09,false
2024-04-21,Кофеварка,Кухня,41,339027.77,9450.25,12.50,129.85,false
2024-04-21,Увлажнитель воздуха,Дом и быт,44,285481.24,6488.21,0.00,118.96,false
2024-04-21,Набор посуды,Дом и быт,39,269944.35,6921.65,0.00,89.20,false
2024-04-21,Фен,Красота,56,229915.28,4105.63,0.00,122.27,false
2024-04-22,Робот-пылесос,Электроника,42,1053816.96,27878.75,10.00,155.96,true
2024-04-22,Электрический чайник,Кухня,95,334550.10,3521.58,0.00,195.75,true
2024-04-22,Кофеварка,Кухня,43,377446.26,9239.81,5.00,129.94,false
2024-04-22,Увлажнитель воздуха,Дом и быт,44,242264.44,5506.01,0.00,128.35,false
2024-04-22,Набор посуды,Дом и быт,41,269628.30,6576.30,0.00,99.80,true
2024-04-22,Фен,Красота,39,159304.08,4084.72,0.00,113.33,false
2024-04-23,Робот-пылесос,Электроника,28,816709.88,29168.21,0.00,165.87,false
2024-04-23,Электрический чайник,Кухня,81,270011.88,3809.69,12.50,151.45,false
2024-04-23,Кофеварка,Кухня,29,260924.02,8997.38,0.00,116.17,false
2024-04-23,Увлажнитель воздуха,Дом и быт,44,260131.08,5912.07,0.00,94.46,false
2024-04-23,Набор посуды,Дом и быт,35,215376.70,6837.35,10.00,80.79,false
2024-04-23,Фен,Красота,45,182074.50,4046.10,0.00,97.82,true
2024-04-24,Робот-пылесос,Электроника,32,846569.28,26455.29,0.00,164.83,false
2024-04-24,Электрический чайник,Кухня,71,251237.76,3538.56,0.00,188.80,false
2024-04-24,Кофеварка,Кухня,46,376933.66,8906.75,8.00,113.07,true
2024-04-24,Увлажнитель воздуха,Дом и быт,62,303955.00,5602.86,12.50,123.75,true
2024-04-24,Набор посуды,Дом и быт,29,153101.73,6599.21,20.00,91.98,false
2024-04-24,Фен,Красота,33,139591.32,4230.04,0.00,123.97,false
2024-04-25,Робот-пылесос,Электроника,36,914174.64,28215.27,10.00,152.18,false
2024-04-25,Электрический чайник,Кухня,60,216453.60,3607.56,0.00,188.84,false
2024-04-25,Кофеварка,Кухня,32,280816.32,9237.38,5.00,133.63,false
2024-04-25,Увлажнитель воздуха,Дом и быт,22,137156.36,6234.38,0.00,108.68,false
2024-04-25,Набор посуды,Дом и быт,28,178775.24,6384.83,0.00,98.80,false
2024-04-25,Фен,Красота,53,198650.89,4164.59,10.00,129.10,false
2024-04-26,Робот-пылесос,Электроника,30,770870.10,25695.67,0.00,164.09,true
2024-04-26,Электрический чайник,Кухня,62,220481.92,3556.16,0.00,193.62,false
2024-04-26,Кофеварка,Кухня,27,229141.71,8486.73,0.00,124.33,false
2024-04-26,Увлажнитель воздуха,Дом и быт,34,219985.10,6470.15,0.00,88.63,false
2024-04-26,Набор посуды,Дом и быт,36,223826.04,7105.59,12.50,78.26,false
2024-04-26,Фен,Красота,44,199409.76,4532.04,0.00,89.02,false
2024-04-27,Робот-пылесос,Электроника,29,822210.90,28352.10,0.00,159.99,false
2024-04-27,Электрический чайник,Кухня,68,222965.88,3278.91,0.00,200.47,false
2024-04-27,Кофеварка,Кухня,28,237927.48,8497.41,0.00,123.27,false
2024-04-27,Увлажнитель воздуха,Дом и быт,56,300073.76,5953.85,10.00,88.93,false
2024-04-27,Набор посуды,Дом и быт,40,274969.60,6874.24,0.00,105.21,false
2024-04-27,Фен,Красота,52,238612.40,4588.70,0.00,127.85,false
2024-04-28,Робот-пылесос,Электроника,32,751032.32,25510.61,8.00,149.95,false
2024-04-28,Электрический чайник,Кухня,76,254647.88,3829.29,12.50,159.70,false
2024-04-28,Кофеварка,Кухня,32,310590.72,9705.96,0.00,112.44,false
2024-04-28,Увлажнитель воздуха,Дом и быт,45,254590.20,5657.56,0.00,95.14,false
2024-04-28,Набор посуды,Дом и быт,38,248247.92,6532.84,0.00,101.76,false
2024-04-28,Фен,Красота,50,228095.00,4561.90,0.00,115.29,false
2024-04-29,Робот-пылесос,Электроника,35,883950.20,25255.72,0.00,166.99,false
2024-04-29,Электрический чайник,Кухня,60,200980.20,3349.67,0.00,169.32,false
2024-04-29,Кофеварка,Кухня,42,398542.20,9489.10,0.00,121.71,true
2024-04-29,Увлажнитель воздуха,Дом и быт,42,232939.56,5838.09,5.00,85.95,false
2024-04-29,Набор посуды,Дом и быт,41,234705.32,6222.30,8.00,82.79,false
2024-04-29,Фен,Красота,55,194486.05,4041.27,12.50,126.24,false
2024-04-30,Робот-пылесос,Электроника,27,706043.25,26149.75,0.00,158.94,false
2024-04-30,Электрический чайник,Кухня,79,272879.43,3454.17,0.00,150.45,false
2024-04-30,Кофеварка,Кухня,38,351766.00,9257.00,0.00,109.36,false
2024-04-30,Увлажнитель воздуха,Дом и быт,39,243622.47,6246.73,0.00,110.98,true
2024-04-30,Набор посуды,Дом и быт,28,171178.56,6113.52,0.00,98.90,false
2024-04-30,Фен,Красота,34,160232.82,4712.73,0.00,99.97,false
2024-05-01,Робот-пылесос,Электроника,32,864215.36,27006.73,0.00,166.11,false
2024-05-01,Электрический чайник,Кухня,67,259901.04,3879.12,0.00,170.43,true
2024-05-01,Кофеварка,Кухня,34,290277.38,8986.92,5.00,104.77,false
2024-05-01,Увлажнитель воздуха,Дом и быт,33,205245.15,6219.55,0.00,100.87,false
2024-05-01,Набор посуды,Дом и быт,22,156962.30,7134.65,0.00,104.08,false
2024-05-01,Фен,Красота,60,205855.20,4036.38,15.00,123.24,true
2024-05-02,Робот-пылесос,Электроника,30,843784.50,28126.15,0.00,148.14,false
2024-05-02,Электрический чайник,Кухня,64,213867.52,3517.56,5.00,150.81,false
2024-05-02,Кофеварка,Кухня,30,276224.70,9207.49,0.00,122.12,false
2024-05-02,Увлажнитель воздуха,Дом и быт,28,157970.96,5641.82,0.00,123.96,false
2024-05-02,Набор посуды,Дом и быт,27,183731.22,6804.86,0.00,97.00,false
2024-05-02,Фен,Красота,40,159760.40,3994.01,0.00,90.13,false
2024-05-03,Робот-пылесос,Электроника,31,709198.47,26914.55,15.00,153.09,false
2024-05-03,Электрический чайник,Кухня,56,195602.96,3492.91,0.00,192.03,false
2024-05-03,Кофеварка,Кухня,29,266300.04,9182.76,0.00,120.08,false
2024-05-03,Увлажнитель воздуха,Дом и быт,28,177153.20,6326.90,0.00,96.31,false
2024-05-03,Набор посуды,Дом и быт,31,205563.79,6631.09,0.00,93.38,false
2024-05-03,Фен,Красота,46,201969.90,4621.74,5.00,105.05,false
2024-05-04,Робот-пылесос,Электроника,35,878733.10,28693.32,12.50,142.02,false
2024-05-04,Электрический чайник,Кухня,64,210184.32,3284.13,0.00,168.03,false
2024-05-04,Кофеварка,Кухня,30,268831.20,8961.04,0.00,123.75,false
2024-05-04,Увлажнитель воздуха,Дом и быт,39,245831.82,6303.38,0.00,106.25,false
2024-05-04,Набор посуды,Дом и быт,37,228731.41,6181.93,0.00,86.50,false
2024-05-04,Фен,Красота,52,203691.80,4123.31,5.00,135.39,false
2024-05-05,Робот-пылесос,Электроника,25,662728.75,26509.15,0.00,143.64,false
2024-05-05,Электрический чайник,Кухня,71,267741.71,3771.01,0.00,151.88,false
2024-05-05,Кофеварка,Кухня,44,349637.64,9081.50,12.50,106.95,true
2024-05-05,Увлажнитель воздуха,Дом и быт,46,262971.88,5716.78,0.00,104.72,false
2024-05-05,Набор посуды,Дом и быт,48,295298.88,6152.06,0.00,89.25,false
2024-05-05,Фен,Красота,47,213621.58,4545.14,0.00,125.86,false
2024-05-06,Робот-пылесос,Электроника,39,870464.40,27899.50,20.00,154.24,false
2024-05-06,Электрический чайник,Кухня,88,261028.24,3389.98,12.50,163.78,true
2024-05-06,Кофеварка,Кухня,31,304910.42,9835.82,0.00,106.12,false
2024-05-06,Увлажнитель воздуха,Дом и быт,41,243389.53,5936.33,0.00,98.32,false
2024-05-06,Набор посуды,Дом и быт,35,247118.20,7060.52,0.00,98.95,true
2024-05-06,Фен,Красота,34,147926.52,4350.78,0.00,120.41,false
2024-05-07,Робот-пылесос,Электроника,31,791665.60,25537.60,0.00,143.43,false
2024-05-07,Электрический чайник,Кухня,80,283465.60,3543.32,0.00,174.87,false
2024-05-07,Кофеварка,Кухня,23,228425.19,9931.53,0.00,106.35,false
2024-05-07,Увлажнитель воздуха,Дом и быт,43,218004.41,5964.55,15.00,82.29,false
2024-05-07,Набор посуды,Дом и быт,29,185851.14,6408.66,0.00,88.34,false
2024-05-07,Фен,Красота,39,175653.27,4503.93,0.00,138.24,false
2024-05-08,Робот-пылесос,Электроника,33,892653.30,27050.10,0.00,162.09,false
2024-05-08,Электрический чайник,Кухня,89,265266.28,3506.50,15.00,179.86,false
2024-05-08,Кофеварка,Кухня,33,280972.56,8514.32,0.00,115.43,false
2024-05-08,Увлажнитель воздуха,Дом и быт,39,194248.08,5534.13,10.00,114.01,false
2024-05-08,Набор посуды,Дом и быт,22,156145.66,7097.53,0.00,90.51,false
2024-05-08,Фен,Красота,45,181237.95,4027.51,0.00,103.29,false
2024-05-09,Робот-пылесос,Электроника,31,875180.53,28231.63,0.00,151.20,false
2024-05-09,Электрический чайник,Кухня,72,273260.88,3795.29,0.00,158.19,false
2024-05-09,Кофеварка,Кухня,29,275888.60,9513.40,0.00,117.74,false
2024-05-09,Увлажнитель воздуха,Дом и быт,29,166808.29,5752.01,0.00,100.17,false
2024-05-09,Набор посуды,Дом и быт,24,160410.00,6683.75,0.00,86.51,false
2024-05-09,Фен,Красота,70,254741.20,4548.95,20.00,98.24,false
2024-05-10,Робот-пылесос,Электроника,30,830223.60,27674.12,0.00,155.82,false
2024-05-10,Электрический чайник,Кухня,52,172401.84,3315.42,0.00,155.07,false
2024-05-10,Кофеварка,Кухня,33,301983.66,9151.02,0.00,114.23,true
2024-05-10,Увлажнитель воздуха,Дом и быт,40,204099.20,6378.09,20.00,117.80,false
2024-05-10,Набор посуды,Дом и быт,33,185502.24,6613.27,15.00,101.86,false
2024-05-10,Фен,Красота,66,301985.64,4575.54,0.00,112.88,true
2024-05-11,Робот-пылесос,Электроника,28,707030.24,25251.08,0.00,146.17,false
2024-05-11,Электрический чайник,Кухня,50,166621.00,3332.42,0.00,156.09,false
2024-05-11,Кофеварка,Кухня,22,219981.08,9999.14,0.00,111.06,false
2024-05-11,Увлажнитель воздуха,Дом и быт,53,253059.63,5456.81,12.50,98.49,true
2024-05-11,Набор посуды,Дом и быт,41,245754.82,5994.02,0.00,72.43,false
2024-05-11,Фен,Красота,52,235047.80,4520.15,0.00,119.06,false
2024-05-12,Робот-пылесос,Электроника,33,864173.64,26187.08,0.00,146.24,false
2024-05-12,Электрический чайник,Кухня,60,232051.20,3867.52,0.00,137.80,false
2024-05-12,Кофеварка,Кухня,30,259902.00,8663.40,0.00,104.43,false
2024-05-12,Увлажнитель воздуха,Дом и быт,63,398480.67,6325.09,0.00,98.25,true
2024-05-12,Набор посуды,Дом и быт,40,274828.80,6870.72,0.00,99.40,false
2024-05-12,Фен,Красота,69,256680.00,4376.47,15.00,135.09,false
2024-05-13,Робот-пылесос,Электроника,32,860595.20,26893.60,0.00,141.72,false
2024-05-13,Электрический чайник,Кухня,59,211472.52,3584.28,0.00,187.21,false
2024-05-13,Кофеварка,Кухня,30,274705.50,9156.85,0.00,101.40,false
2024-05-13,Увлажнитель воздуха,Дом и быт,43,254941.84,5928.88,0.00,117.61,false
2024-05-13,Набор посуды,Дом и быт,32,218244.80,6820.15,0.00,80.73,false
2024-05-13,Фен,Красота,50,221052.00,4421.04,0.00,99.28,false
2024-05-14,Робот-пылесос,Электроника,32,814019.20,25438.10,0.00,159.76,false
2024-05-14,Электрический чайник,Кухня,73,242335.18,3319.66,0.00,181.61,false
2024-05-14,Кофеварка,Кухня,34,309946.04,9116.06,0.00,118.17,false
2024-05-14,Увлажнитель воздуха,Дом и быт,44,230179.84,5686.26,8.00,110.04,false
2024-05-14,Набор посуды,Дом и быт,30,193815.90,7022.32,8.00,78.10,false
2024-05-14,Фен,Красота,46,183965.50,3999.25,0.00,128.53,false
2024-05-15,Робот-пылесос,Электроника,45,1085436.90,28377.43,15.00,151.61,false
2024-05-15,Электрический чайник,Кухня,65,220695.80,3395.32,0.00,158.02,false
2024-05-15,Кофеварка,Кухня,26,220870.52,8495.02,0.00,100.12,false
2024-05-15,Увлажнитель воздуха,Дом и быт,57,271093.14,5945.02,20.00,85.05,true
2024-05-15,Набор посуды,Дом и быт,30,182514.60,6083.82,0.00,74.63,false
2024-05-15,Фен,Красота,47,204469.74,4350.42,0.00,109.46,false
2024-05-16,Робот-пылесос,Электроника,28,754440.96,26944.32,0.00,151.77,false
2024-05-16,Электрический чайник,Кухня,77,259295.19,3367.47,0.00,163.46,false
2024-05-16,Кофеварка,Кухня,31,263294.78,8493.38,0.00,96.05,false
2024-05-16,Увлажнитель воздуха,Дом и быт,39,194373.27,5695.92,12.50,112.55,false
2024-05-16,Набор посуды,Дом и быт,29,174247.66,6008.54,0.00,80.70,false
2024-05-16,Фен,Красота,42,175809.48,4185.94,0.00,95.56,false
2024-05-17,Робот-пылесос,Электроника,28,727720.84,25990.03,0.00,156.05,false
2024-05-17,Электрический чайник,Кухня,54,193898.34,3590.71,0.00,162.99,false
2024-05-17,Кофеварка,Кухня,24,214021.68,8917.57,0.00,112.40,false
2024-05-17,Увлажнитель воздуха,Дом и быт,47,223202.53,5936.24,20.00,87.55,false
2024-05-17,Набор посуды,Дом и быт,28,173669.16,6202.47,0.00,103.77,false
2024-05-17,Фен,Красота,54,237692.34,4401.71,0.00,138.31,false
2024-05-18,Робот-пылесос,Электроника,25,670233.50,26809.34,0.00,157.42,false
2024-05-18,Электрический чайник,Кухня,67,222783.71,3325.13,0.00,155.78,false
2024-05-18,Кофеварка,Кухня,20,179436.80,8971.84,0.00,112.67,false
2024-05-18,Увлажнитель воздуха,Дом и быт,37,235893.50,6375.50,0.00,87.98,false
2024-05-18,Набор посуды,Дом и быт,41,285816.33,6971.13,0.00,84.17,false
2024-05-18,Фен,Красота,49,204708.77,4177.73,0.00,109.71,false
2024-05-19,Робот-пылесос,Электроника,29,802009.21,27655.49,0.00,153.09,false
2024-05-19,Электрический чайник,Кухня,82,246655.18,3437.71,12.50,175.67,false
2024-05-19,Кофеварка,Кухня,39,310884.99,9110.18,12.50,92.57,false
2024-05-19,Увлажнитель воздуха,Дом и быт,45,256823.55,5707.19,0.00,82.48,false
2024-05-19,Набор посуды,Дом и быт,35,239193.85,6834.11,0.00,106.85,false
2024-05-19,Фен,Красота,73,255816.09,4122.75,15.00,143.33,false
2024-05-20,Робот-пылесос,Электроника,31,799004.85,25774.35,0.00,143.13,false
2024-05-20,Электрический чайник,Кухня,71,239647.72,3552.97,5.00,151.34,false
2024-05-20,Кофеварка,Кухня,45,391870.80,9675.82,10.00,98.16,false
2024-05-20,Увлажнитель воздуха,Дом и быт,39,242733.27,6223.93,0.00,106.01,false
2024-05-20,Набор посуды,Дом и быт,37,219988.68,5945.64,0.00,94.90,false
2024-05-20,Фен,Красота,39,165675.90,4248.10,0.00,143.02,false
2024-05-21,Робот-пылесос,Электроника,28,737698.92,26346.39,0.00,147.20,false
2024-05-21,Электрический чайник,Кухня,90,278962.20,3443.98,10.00,133.91,false
2024-05-21,Кофеварка,Кухня,33,300583.14,9108.58,0.00,90.27,false
2024-05-21,Увлажнитель воздуха,Дом и быт,55,320200.10,5821.82,0.00,104.57,true
2024-05-21,Набор посуды,Дом и быт,31,202611.35,6535.85,0.00,100.35,false
2024-05-21,Фен,Красота,38,173281.90,4560.05,0.00,129.56,false
2024-05-22,Робот-пылесос,Электроника,48,1184876.16,29041.08,15.00,134.77,true
2024-05-22,Электрический чайник,Кухня,69,232627.29,3371.41,0.00,179.24,false
2024-05-22,Кофеварка,Кухня,44,362538.88,9155.03,10.00,115.36,true
2024-05-22,Увлажнитель воздуха,Дом и быт,36,205079.04,5696.64,0.00,79.65,false
2024-05-22,Набор посуды,Дом и быт,39,219474.45,7034.44,20.00,102.29,false
2024-05-22,Фен,Красота,38,172430.70,4537.65,0.00,113.23,false
2024-05-23,Робот-пылесос,Электроника,51,1219606.86,29892.32,20.00,133.78,true
2024-05-23,Электрический чайник,Кухня,97,295174.88,3803.80,20.00,161.30,false
2024-05-23,Кофеварка,Кухня,34,264130.70,8878.35,12.50,94.04,false
2024-05-23,Увлажнитель воздуха,Дом и быт,35,192344.25,5495.55,0.00,89.32,false
2024-05-23,Набор посуды,Дом и быт,40,237983.60,5949.59,0.00,93.66,false
2024-05-23,Фен,Красота,68,214785.48,3948.26,20.00,139.71,false
2024-05-24,Робот-пылесос,Электроника,30,747707.40,28484.09,12.50,151.85,false
2024-05-24,Электрический чайник,Кухня,45,166625.55,3702.79,0.00,156.71,false
2024-05-24,Кофеварка,Кухня,29,228991.54,9870.33,20.00,106.93,false
2024-05-24,Увлажнитель воздуха,Дом и быт,50,250619.00,6265.47,20.00,112.36,true
2024-05-24,Набор посуды,Дом и быт,30,180678.90,6022.63,0.00,101.18,false
2024-05-24,Фен,Красота,59,231786.22,4489.81,12.50,140.19,false
2024-05-25,Робот-пылесос,Электроника,21,586011.51,27905.31,0.00,145.74,false
2024-05-25,Электрический чайник,Кухня,76,225698.72,3712.15,20.00,138.76,false
2024-05-25,Кофеварка,Кухня,23,208909.00,9561.06,5.00,103.88,false
2024-05-25,Увлажнитель воздуха,Дом и быт,44,250689.56,5697.49,0.00,113.19,false
2024-05-25,Набор посуды,Дом и быт,39,237444.09,6088.31,0.00,106.26,false
2024-05-25,Фен,Красота,67,303659.41,4532.23,0.00,102.41,false
2024-05-26,Робот-пылесос,Электроника,30,742330.50,26896.03,8.00,150.47,false
2024-05-26,Электрический чайник,Кухня,70,263196.50,3759.95,0.00,174.06,false
2024-05-26,Кофеварка,Кухня,31,272834.41,8801.11,0.00,110.93,false
2024-05-26,Увлажнитель воздуха,Дом и быт,56,316543.92,5950.07,5.00,101.72,false
2024-05-26,Набор посуды,Дом и быт,39,246816.96,6328.64,0.00,109.57,false
2024-05-26,Фен,Красота,65,276485.30,4253.62,0.00,138.06,false
2024-05-27,Робот-пылесос,Электроника,25,756601.00,30264.04,0.00,146.98,false
2024-05-27,Электрический чайник,Кухня,76,283811.36,3734.36,0.00,128.26,true
2024-05-27,Кофеварка,Кухня,29,253416.50,8738.50,0.00,107.80,false
2024-05-27,Увлажнитель воздуха,Дом и быт,45,223490.25,5675.94,12.50,86.08,false
2024-05-27,Набор посуды,Дом и быт,52,284685.96,6083.04,10.00,97.52,true
2024-05-27,Фен,Красота,72,242603.28,4211.86,20.00,141.60,false
2024-05-28,Робот-пылесос,Электроника,31,895702.84,28893.64,0.00,131.29,false
2024-05-28,Электрический чайник,Кухня,69,224995.20,3544.35,8.00,173.12,false
