date,product,category,units_sold,revenue,price,discount_pct,ad_spend,promo
2023-06-10,Гантели разборные,Фитнес,95,522997.80,6476.76,15.00,277.81,false
2023-06-10,Палатка туристическая,Туризм,36,547296.48,15202.68,0.00,171.82,false
2023-06-10,Спальный мешок,Туризм,46,338544.36,7359.66,0.00,148.61,false
2023-06-10,Велосипед городской,Велоспорт,23,699471.86,34756.37,12.50,83.03,false
2023-06-10,Лыжный комплект,Зимний спорт,10,233386.00,24566.95,5.00,91.31,false
2023-06-11,Беговая дорожка,Фитнес,15,736966.95,49131.13,0.00,216.81,false
2023-06-11,Гантели разборные,Фитнес,94,524928.90,6569.82,15.00,253.10,false
2023-06-11,Палатка туристическая,Туризм,31,543559.27,17534.17,0.00,163.40,false
2023-06-11,Спальный мешок,Туризм,45,319359.60,7096.88,0.00,139.68,false
2023-06-11,Велосипед городской,Велоспорт,21,735279.30,35013.30,0.00,99.66,true
2023-06-11,Лыжный комплект,Зимний спорт,8,180866.24,22608.28,0.00,88.14,false
2023-06-12,Беговая дорожка,Фитнес,22,1017682.82,46258.31,0.00,209.40,false
2023-06-12,Гантели разборные,Фитнес,119,742373.17,6780.90,8.00,280.94,false
2023-06-12,Палатка туристическая,Туризм,36,508759.20,15361.08,8.00,164.03,false
2023-06-12,Спальный мешок,Туризм,43,339597.23,7897.61,0.00,154.81,false
2023-06-12,Велосипед городской,Велоспорт,13,457296.06,35176.62,0.00,94.79,false
2023-06-12,Лыжный комплект,Зимний спорт,11,264098.12,24008.92,0.00,83.18,false
2023-06-13,Беговая дорожка,Фитнес,16,791956.16,49497.26,0.00,208.01,false
2023-06-13,Гантели разборные,Фитнес,79,527088.79,6672.01,0.00,283.89,false
2023-06-13,Палатка туристическая,Туризм,38,559373.68,15495.11,5.00,170.75,false
2023-06-13,Спальный мешок,Туризм,36,302352.12,8398.67,0.00,129.24,false
2023-06-13,Велосипед городской,Велоспорт,13,451518.60,34732.20,0.00,80.67,false
2023-06-13,Лыжный комплект,Зимний спорт,10,219601.80,23115.98,5.00,96.28,false
2023-06-14,Беговая дорожка,Фитнес,26,1236855.88,47571.38,0.00,211.63,false
2023-06-14,Гантели разборные,Фитнес,107,655692.79,6808.85,10.00,281.51,false
2023-06-14,Палатка туристическая,Туризм,28,433150.20,16283.85,5.00,162.31,false
2023-06-14,Спальный мешок,Туризм,28,223255.48,7973.41,0.00,133.02,false
2023-06-14,Велосипед городской,Велоспорт,14,503228.46,35944.89,0.00,87.65,true
2023-06-14,Лыжный комплект,Зимний спорт,8,196155.44,24519.43,0.00,92.97,false
2023-06-15,Беговая дорожка,Фитнес,26,1176450.08,45248.08,0.00,216.79,false
2023-06-15,Гантели разборные,Фитнес,65,434138.25,6679.05,0.00,231.69,false
2023-06-15,Палатка туристическая,Туризм,32,413790.40,16163.69,20.00,167.01,false
2023-06-15,Спальный мешок,Туризм,52,371921.68,7152.34,0.00,126.67,true
2023-06-15,Велосипед городской,Велоспорт,11,390947.92,35540.72,0.00,85.55,false
2023-06-15,Лыжный комплект,Зимний спорт,14,307296.64,21949.76,0.00,91.60,false
2023-06-16,Беговая дорожка,Фитнес,19,938652.06,49402.74,0.00,209.54,false
2023-06-16,Гантели разборные,Фитнес,71,504479.85,7105.35,0.00,266.18,false
2023-06-16,Палатка туристическая,Туризм,24,341316.24,16253.15,12.50,163.30,false
2023-06-16,Спальный мешок,Туризм,35,247932.30,7083.78,0.00,140.69,false
2023-06-16,Велосипед городской,Велоспорт,12,438757.80,36563.15,0.00,91.62,false
2023-06-16,Лыжный комплект,Зимний спорт,13,298527.84,22963.68,0.00,86.17,false
2023-06-17,Беговая дорожка,Фитнес,14,687955.24,49139.66,0.00,219.09,false
2023-06-17,Гантели разборные,Фитнес,85,607171.15,7143.19,0.00,293.34,false
2023-06-17,Палатка туристическая,Туризм,36,570179.52,17215.57,8.00,145.10,false
2023-06-17,Спальный мешок,Туризм,37,308967.76,8350.48,0.00,117.58,false
2023-06-17,Велосипед городской,Велоспорт,21,661573.71,31503.51,0.00,91.56,false
2023-06-17,Лыжный комплект,Зимний спорт,7,158296.25,22613.75,0.00,86.97,false
2023-06-18,Беговая дорожка,Фитнес,19,865435.37,45549.23,0.00,218.92,false
2023-06-18,Гантели разборные,Фитнес,77,551864.39,7167.07,0.00,283.04,false
2023-06-18,Палатка туристическая,Туризм,22,352751.08,16878.04,5.00,168.60,false
2023-06-18,Спальный мешок,Туризм,35,294160.30,8404.58,0.00,127.89,false
2023-06-18,Велосипед городской,Велоспорт,17,570561.31,33562.43,0.00,79.78,false
2023-06-18,Лыжный комплект,Зимний спорт,25,426821.75,21341.09,20.00,97.59,true
2023-06-19,Беговая дорожка,Фитнес,18,945338.58,52518.81,0.00,214.05,false
2023-06-19,Гантели разборные,Фитнес,110,709991.70,7593.50,15.00,282.24,false
2023-06-19,Палатка туристическая,Туризм,31,545298.68,17590.28,0.00,160.05,false
2023-06-19,Спальный мешок,Туризм,47,355667.33,7567.39,0.00,163.70,true
2023-06-19,Велосипед городской,Велоспорт,21,662789.82,31561.42,0.00,84.23,false
2023-06-19,Лыжный комплект,Зимний спорт,15,311336.85,20755.79,0.00,83.01,false
2023-06-20,Беговая дорожка,Фитнес,28,1164371.04,48923.15,15.00,202.10,false
2023-06-20,Гантели разборные,Фитнес,95,616307.75,6828.89,5.00,273.92,false
2023-06-20,Палатка туристическая,Туризм,24,406569.36,17831.99,5.00,167.82,false
2023-06-20,Спальный мешок,Туризм,35,270238.15,7721.09,0.00,152.34,false
2023-06-20,Велосипед городской,Велоспорт,16,545153.76,34072.11,0.00,96.67,false
2023-06-20,Лыжный комплект,Зимний спорт,12,253194.48,22934.29,8.00,89.41,false
2023-06-21,Беговая дорожка,Фитнес,17,893812.91,52577.23,0.00,209.98,false
2023-06-21,Гантели разборные,Фитнес,90,611715.60,6796.84,0.00,217.85,false
2023-06-21,Палатка туристическая,Туризм,30,522874.80,17429.16,0.00,157.73,false
2023-06-21,Спальный мешок,Туризм,30,245214.60,8173.82,0.00,112.02,false
2023-06-21,Велосипед городской,Велоспорт,13,413215.40,31785.80,0.00,84.95,false
2023-06-21,Лыжный комплект,Зимний спорт,11,245990.91,22362.81,0.00,94.04,false
2023-06-22,Беговая дорожка,Фитнес,32,1167216.64,45594.40,20.00,211.28,true
2023-06-22,Гантели разборные,Фитнес,75,545411.25,7654.90,5.00,281.57,false
2023-06-22,Палатка туристическая,Туризм,20,326856.60,16342.83,0.00,143.25,false
2023-06-22,Спальный мешок,Туризм,26,212486.56,8172.56,0.00,142.58,false
2023-06-22,Велосипед городской,Велоспорт,11,384565.83,34960.53,0.00,78.46,false
2023-06-22,Лыжный комплект,Зимний спорт,14,272384.28,22889.44,15.00,86.95,false
2023-06-23,Беговая дорожка,Фитнес,25,1115100.00,50976.00,12.50,204.09,false
2023-06-23,Гантели разборные,Фитнес,74,509268.74,6882.01,0.00,225.61,false
2023-06-23,Палатка туристическая,Туризм,19,299778.39,15777.81,0.00,140.45,false
2023-06-23,Спальный мешок,Туризм,43,267019.25,7762.19,20.00,160.40,false
2023-06-23,Велосипед городской,Велоспорт,15,513378.60,34225.24,0.00,96.56,false
2023-06-23,Лыжный комплект,Зимний спорт,16,337830.24,22225.67,5.00,83.13,false
2023-06-24,Беговая дорожка,Фитнес,23,945514.13,51386.63,20.00,200.81,false
2023-06-24,Гантели разборные,Фитнес,58,447539.02,7716.19,0.00,279.24,false
2023-06-24,Палатка туристическая,Туризм,28,470004.92,16785.89,0.00,153.55,false
2023-06-24,Спальный мешок,Туризм,36,236183.04,7718.40,15.00,137.24,false
2023-06-24,Велосипед городской,Велоспорт,31,842219.47,33960.46,20.00,83.54,true
2023-06-24,Лыжный комплект,Зимний спорт,17,367501.41,21617.73,0.00,101.83,true
2023-06-25,Беговая дорожка,Фитнес,20,905256.40,45262.82,0.00,198.23,false
2023-06-25,Гантели разборные,Фитнес,72,546452.64,7589.62,0.00,273.82,false
2023-06-25,Палатка туристическая,Туризм,28,491625.68,17558.06,0.00,162.67,false
2023-06-25,Спальный мешок,Туризм,45,319320.00,7096.00,0.00,147.20,false
2023-06-25,Велосипед городской,Велоспорт,25,769916.25,36231.35,15.00,81.68,false
2023-06-25,Лыжный комплект,Зимний спорт,11,251597.17,22872.47,0.00,84.62,false
2023-06-26,Беговая дорожка,Фитнес,17,842733.86,49572.58,0.00,200.17,false
2023-06-26,Гантели разборные,Фитнес,86,604199.88,7025.58,0.00,241.49,false
2023-06-26,Палатка туристическая,Туризм,29,489786.22,16889.18,0.00,155.57,false
2023-06-26,Спальный мешок,Туризм,38,292963.28,7709.56,0.00,144.41,false
2023-06-26,Велосипед городской,Велоспорт,18,616462.74,34247.93,0.00,76.63,false
2023-06-26,Лыжный комплект,Зимний спорт,11,253400.40,23036.40,0.00,100.96,false
2023-06-27,Беговая дорожка,Фитнес,19,895594.26,47136.54,0.00,205.13,false
2023-06-27,Гантели разборные,Фитнес,91,596131.90,7278.77,10.00,204.06,false
2023-06-27,Палатка туристическая,Туризм,32,453524.48,16197.31,12.50,147.85,false
2023-06-27,Спальный мешок,Туризм,40,268560.00,8392.50,20.00,149.20,false
2023-06-27,Велосипед городской,Велоспорт,15,475769.85,31717.99,0.00,86.46,false
2023-06-27,Лыжный комплект,Зимний спорт,9,186844.68,20760.52,0.00,95.30,false
2023-06-28,Беговая дорожка,Фитнес,23,1011140.03,51720.72,15.00,202.39,false
2023-06-28,Гантели разборные,Фитнес,86,644428.96,7493.36,0.00,218.86,false
2023-06-28,Палатка туристическая,Туризм,24,394604.88,16441.87,0.00,134.58,false
2023-06-28,Спальный мешок,Туризм,31,236020.36,7613.56,0.00,151.76,false
2023-06-28,Велосипед городской,Велоспорт,11,371526.21,33775.11,0.00,98.26,false
2023-06-28,Лыжный комплект,Зимний спорт,12,251368.44,20947.37,0.00,103.41,false
2023-06-29,Беговая дорожка,Фитнес,22,1023631.18,46528.69,0.00,208.39,false
2023-06-29,Гантели разборные,Фитнес,124,681082.40,6865.75,20.00,261.75,false
2023-06-29,Палатка туристическая,Туризм,19,306594.45,16136.55,0.00,134.71,false
2023-06-29,Спальный мешок,Туризм,34,219220.44,7585.48,15.00,120.97,false
2023-06-29,Велосипед городской,Велоспорт,10,360950.40,36095.04,0.00,85.12,false
2023-06-29,Лыжный комплект,Зимний спорт,13,277942.60,22505.47,5.00,90.66,false
2023-06-30,Беговая дорожка,Фитнес,15,708190.65,47212.71,0.00,200.52,false
2023-06-30,Гантели разборные,Фитнес,63,470780.10,7472.70,0.00,236.91,false
2023-06-30,Палатка туристическая,Туризм,16,279547.68,17471.73,0.00,132.21,false
2023-06-30,Спальный мешок,Туризм,25,204146.75,8165.87,0.00,151.07,false
2023-06-30,Велосипед городской,Велоспорт,14,447446.58,31960.47,0.00,95.49,false
2023-06-30,Лыжный комплект,Зимний спорт,12,277729.20,23144.10,0.00,96.53,false
2023-07-01,Беговая дорожка,Фитнес,26,962276.90,46263.31,20.00,200.54,true
2023-07-01,Гантели разборные,Фитнес,71,468649.70,6600.70,0.00,257.99,false
2023-07-01,Палатка туристическая,Туризм,33,474166.44,15965.20,10.00,137.67,false
2023-07-01,Спальный мешок,Туризм,46,359595.80,7817.30,0.00,130.51,false
2023-07-01,Велосипед городской,Велоспорт,18,627999.66,34888.87,0.00,98.85,false
2023-07-01,Лыжный комплект,Зимний спорт,16,303111.68,21049.43,10.00,107.11,false
2023-07-02,Беговая дорожка,Фитнес,19,985454.57,51866.03,0.00,195.80,true
2023-07-02,Гантели разборные,Фитнес,90,642076.20,7134.18,0.00,277.61,false
2023-07-02,Палатка туристическая,Туризм,27,462374.46,17124.98,0.00,138.63,false
2023-07-02,Спальный мешок,Туризм,48,359601.12,7491.69,0.00,149.85,false
2023-07-02,Велосипед городской,Велоспорт,15,494445.90,32963.06,0.00,87.81,false
2023-07-02,Лыжный комплект,Зимний спорт,13,312700.57,24053.89,0.00,90.81,false
2023-07-03,Беговая дорожка,Фитнес,21,1008653.10,48031.10,0.00,209.90,false
2023-07-03,Гантели разборные,Фитнес,97,583378.37,6873.38,12.50,235.88,false
2023-07-03,Палатка туристическая,Туризм,26,388561.68,15731.24,5.00,127.78,false
2023-07-03,Спальный мешок,Туризм,40,334223.20,8355.58,0.00,121.00,false
2023-07-03,Велосипед городской,Велоспорт,13,419254.16,32250.32,0.00,92.68,false
2023-07-03,Лыжный комплект,Зимний спорт,11,263910.79,23991.89,0.00,103.83,false
2023-07-04,Беговая дорожка,Фитнес,20,1041007.20,52050.36,0.00,200.09,false
2023-07-04,Гантели разборные,Фитнес,106,711856.78,6715.63,0.00,198.85,false
2023-07-04,Палатка туристическая,Туризм,24,397632.96,16568.04,0.00,124.64,false
2023-07-04,Спальный мешок,Туризм,34,246928.74,7262.61,0.00,133.22,false
2023-07-04,Велосипед городской,Велоспорт,20,526033.20,32877.08,20.00,99.32,false
2023-07-04,Лыжный комплект,Зимний спорт,13,265599.10,20430.70,0.00,101.40,false
2023-07-05,Беговая дорожка,Фитнес,18,907248.42,50402.69,0.00,201.49,false
2023-07-05,Гантели разборные,Фитнес,84,651844.20,7760.05,0.00,268.96,false
2023-07-05,Палатка туристическая,Туризм,23,352868.07,17046.77,10.00,133.30,false
2023-07-05,Спальный мешок,Туризм,28,207013.24,7393.33,0.00,110.84,false
2023-07-05,Велосипед городской,Велоспорт,12,362346.00,32821.20,8.00,83.44,false
2023-07-05,Лыжный комплект,Зимний спорт,13,273434.33,21033.41,0.00,90.16,false
2023-07-06,Беговая дорожка,Фитнес,17,782292.23,46017.19,0.00,203.28,false
2023-07-06,Гантели разборные,Фитнес,81,574163.64,7088.44,0.00,195.43,false
2023-07-06,Палатка туристическая,Туризм,19,328193.27,17273.33,0.00,143.51,false
2023-07-06,Спальный мешок,Туризм,33,258463.59,7832.23,0.00,122.27,false
2023-07-06,Велосипед городской,Велоспорт,14,469959.70,33568.55,0.00,80.13,false
2023-07-06,Лыжный комплект,Зимний спорт,13,297417.64,22878.28,0.00,100.83,false
2023-07-07,Беговая дорожка,Фитнес,18,876123.36,48673.52,0.00,200.01,false
2023-07-07,Гантели разборные,Фитнес,142,791348.96,6966.11,20.00,239.92,true
2023-07-07,Палатка туристическая,Туризм,23,385570.39,16763.93,0.00,139.93,true
2023-07-07,Спальный мешок,Туризм,35,258647.20,7778.86,5.00,142.44,false
2023-07-07,Велосипед городской,Велоспорт,11,388604.81,35327.71,0.00,85.23,false
2023-07-07,Лыжный комплект,Зимний спорт,18,383969.52,21331.64,0.00,104.80,true
2023-07-08,Беговая дорожка,Фитнес,16,737884.00,46117.75,0.00,208.29,false
2023-07-08,Гантели разборные,Фитнес,91,555628.71,7632.26,20.00,266.29,false
2023-07-08,Палатка туристическая,Туризм,31,437085.74,16587.70,15.00,134.23,false
2023-07-08,Спальный мешок,Туризм,40,284702.00,7117.55,0.00,100.73,false
2023-07-08,Велосипед городской,Велоспорт,16,554596.32,34662.27,0.00,82.19,false
2023-07-08,Лыжный комплект,Зимний спорт,12,280937.52,23411.46,0.00,103.33,false
2023-07-09,Беговая дорожка,Фитнес,22,945601.58,53727.36,20.00,206.83,false
2023-07-09,Гантели разборные,Фитнес,78,594346.74,7619.83,0.00,236.54,false
2023-07-09,Палатка туристическая,Туризм,34,527052.02,15501.53,0.00,137.49,false
2023-07-09,Спальный мешок,Туризм,47,369398.85,7859.55,0.00,108.72,false
2023-07-09,Велосипед городской,Велоспорт,18,557511.48,30972.86,0.00,92.58,false
2023-07-09,Лыжный комплект,Зимний спорт,22,383420.18,20503.76,15.00,106.18,false
2023-07-10,Беговая дорожка,Фитнес,19,805445.15,52989.81,20.00,202.41,false
2023-07-10,Гантели разборные,Фитнес,80,567052.80,7088.16,0.00,186.27,true
2023-07-10,Палатка туристическая,Туризм,37,598140.89,17962.18,10.00,136.65,true
2023-07-10,Спальный мешок,Туризм,45,376129.80,8358.44,0.00,115.89,false
2023-07-10,Велосипед городской,Велоспорт,15,534864.90,35657.66,0.00,88.83,false
2023-07-10,Лыжный комплект,Зимний спорт,15,336646.95,22443.13,0.00,101.09,false
2023-07-11,Беговая дорожка,Фитнес,24,938430.72,48876.60,20.00,193.76,false
2023-07-11,Гантели разборные,Фитнес,89,635561.46,7141.14,0.00,212.88,false
2023-07-11,Палатка туристическая,Туризм,30,519055.50,17301.85,0.00,118.14,true
2023-07-11,Спальный мешок,Туризм,36,277331.40,7703.65,0.00,133.78,false
2023-07-11,Велосипед городской,Велоспорт,16,467804.64,33414.62,12.50,76.61,false
2023-07-11,Лыжный комплект,Зимний спорт,13,282068.54,21697.58,0.00,111.70,false
2023-07-12,Беговая дорожка,Фитнес,17,849857.03,49991.59,0.00,196.58,false
2023-07-12,Гантели разборные,Фитнес,128,741237.76,6812.84,15.00,186.05,false
2023-07-12,Палатка туристическая,Туризм,20,306070.60,15303.53,0.00,144.15,false
2023-07-12,Спальный мешок,Туризм,28,197540.84,7426.34,5.00,105.15,false
2023-07-12,Велосипед городской,Велоспорт,11,326482.53,32978.03,10.00,86.43,false
2023-07-12,Лыжный комплект,Зимний спорт,13,256567.87,21928.88,10.00,96.55,false
2023-07-13,Беговая дорожка,Фитнес,16,839769.60,52485.60,0.00,194.12,false
2023-07-13,Гантели разборные,Фитнес,82,630869.46,7693.53,0.00,186.47,false
2023-07-13,Палатка туристическая,Туризм,19,318658.88,16771.52,0.00,142.58,false
2023-07-13,Спальный мешок,Туризм,25,187306.50,7492.26,0.00,132.26,false
2023-07-13,Велосипед городской,Велоспорт,19,608316.92,33701.76,5.00,98.42,false
2023-07-13,Лыжный комплект,Зимний спорт,14,282579.78,20184.27,0.00,96.92,false
2023-07-14,Беговая дорожка,Фитнес,16,778532.16,54064.74,10.00,190.89,false
2023-07-14,Гантели разборные,Фитнес,56,394311.12,7411.86,5.00,230.79,false
2023-07-14,Палатка туристическая,Туризм,19,317801.98,16726.42,0.00,122.73,false
2023-07-14,Спальный мешок,Туризм,43,303132.80,8056.69,12.50,110.85,false
2023-07-14,Велосипед городской,Велоспорт,13,438862.84,33758.68,0.00,85.49,false
2023-07-14,Лыжный комплект,Зимний спорт,16,374520.96,23407.56,0.00,117.01,false
2023-07-15,Беговая дорожка,Фитнес,14,744278.36,53162.74,0.00,184.93,false
2023-07-15,Гантели разборные,Фитнес,69,526242.30,7626.70,0.00,208.57,false
2023-07-15,Палатка туристическая,Туризм,26,464644.18,17870.93,0.00,138.48,false
2023-07-15,Спальный мешок,Туризм,77,459277.28,7455.80,20.00,139.38,true
2023-07-15,Велосипед городской,Велоспорт,16,547889.60,34243.10,0.00,100.96,false
2023-07-15,Лыжный комплект,Зимний спорт,15,311031.45,20735.43,0.00,112.64,true
2023-07-16,Беговая дорожка,Фитнес,18,910593.90,50588.55,0.00,199.20,false
2023-07-16,Гантели разборные,Фитнес,90,654403.50,7271.15,0.00,199.69,false
2023-07-16,Палатка туристическая,Туризм,25,431148.50,17245.94,0.00,129.01,false
2023-07-16,Спальный мешок,Туризм,53,380415.98,7177.66,0.00,104.79,false
2023-07-16,Велосипед городской,Велоспорт,29,859759.81,31207.25,5.00,86.49,true
2023-07-16,Лыжный комплект,Зимний спорт,20,401597.40,22310.97,10.00,102.32,true
2023-07-17,Беговая дорожка,Фитнес,15,791506.80,52767.12,0.00,184.62,false
2023-07-17,Гантели разборные,Фитнес,84,608308.68,7241.77,0.00,201.53,false
2023-07-17,Палатка туристическая,Туризм,39,613229.37,17091.12,8.00,128.72,true
2023-07-17,Спальный мешок,Туризм,45,356641.65,7925.37,0.00,114.62,false
2023-07-17,Велосипед городской,Велоспорт,17,549144.20,35891.78,10.00,86.58,false
2023-07-17,Лыжный комплект,Зимний спорт,15,305658.00,20377.20,0.00,103.94,false
2023-07-18,Беговая дорожка,Фитнес,18,926675.10,51481.95,0.00,192.39,false
2023-07-18,Гантели разборные,Фитнес,90,590013.00,7284.11,10.00,193.06,false
2023-07-18,Палатка туристическая,Туризм,23,381314.01,16578.87,0.00,127.55,false
2023-07-18,Спальный мешок,Туризм,21,156145.50,7435.50,0.00,141.84,false
2023-07-18,Велосипед городской,Велоспорт,14,430796.94,30771.21,0.00,80.96,false
2023-07-18,Лыжный комплект,Зимний спорт,14,292532.66,20895.19,0.00,101.73,false
2023-07-19,Беговая дорожка,Фитнес,26,1135193.28,47457.91,8.00,189.89,false
2023-07-19,Гантели разборные,Фитнес,93,689581.05,7414.85,0.00,195.10,false
2023-07-19,Палатка туристическая,Туризм,15,245984.70,16398.98,0.00,115.17,false
2023-07-19,Спальный мешок,Туризм,33,252102.18,7639.46,0.00,119.58,false
2023-07-19,Велосипед городской,Велоспорт,10,353275.10,35327.51,0.00,87.26,false
2023-07-19,Лыжный комплект,Зимний спорт,12,257169.48,21430.79,0.00,112.32,false
2023-07-20,Беговая дорожка,Фитнес,17,916046.36,53885.08,0.00,183.80,false
2023-07-20,Гантели разборные,Фитнес,68,531874.24,7821.68,0.00,174.09,false
2023-07-20,Палатка туристическая,Туризм,19,296282.20,15593.80,0.00,126.30,false
2023-07-20,Спальный мешок,Туризм,33,207938.94,7201.35,12.50,118.43,false
2023-07-20,Велосипед городской,Велоспорт,18,540980.10,30054.45,0.00,78.81,false
2023-07-20,Лыжный комплект,Зимний спорт,15,328099.80,21873.32,0.00,112.24,false
2023-07-21,Беговая дорожка,Фитнес,11,603466.38,54860.58,0.00,193.21,false
2023-07-21,Гантели разборные,Фитнес,62,414807.28,6690.44,0.00,197.46,false
2023-07-21,Палатка туристическая,Туризм,13,226291.78,17407.06,0.00,115.43,false
2023-07-21,Спальный мешок,Туризм,33,260766.00,7902.00,0.00,142.73,false
2023-07-21,Велосипед городской,Велоспорт,16,539978.72,33748.67,0.00,80.41,false
2023-07-21,Лыжный комплект,Зимний спорт,15,303921.60,20261.44,0.00,120.20,false
2023-07-22,Беговая дорожка,Фитнес,13,625679.73,48129.21,0.00,196.04,false
2023-07-22,Гантели разборные,Фитнес,85,516181.20,7590.90,20.00,243.94,false
2023-07-22,Палатка туристическая,Туризм,28,453110.56,16182.52,0.00,135.70,false
2023-07-22,Спальный мешок,Туризм,42,300842.22,7162.91,0.00,98.35,false
2023-07-22,Велосипед городской,Велоспорт,25,789787.50,31591.50,0.00,99.38,false
2023-07-22,Лыжный комплект,Зимний спорт,24,408426.00,20020.89,15.00,106.26,false
2023-07-23,Беговая дорожка,Фитнес,14,712932.50,50923.75,0.00,184.15,false
2023-07-23,Гантели разборные,Фитнес,96,628208.64,7270.93,10.00,212.41,false
2023-07-23,Палатка туристическая,Туризм,32,488724.48,15272.64,0.00,112.12,false
2023-07-23,Спальный мешок,Туризм,47,380221.54,8089.82,0.00,99.81,false
2023-07-23,Велосипед городской,Велоспорт,22,716157.42,35383.28,8.00,85.38,false
2023-07-23,Лыжный комплект,Зимний спорт,15,285999.15,21790.42,12.50,114.75,false
2023-07-24,Беговая дорожка,Фитнес,22,1025660.68,46620.94,0.00,195.40,false
2023-07-24,Гантели разборные,Фитнес,84,572453.28,6814.92,0.00,250.00,false
2023-07-24,Палатка туристическая,Туризм,23,349295.94,15186.78,0.00,117.10,false
2023-07-24,Спальный мешок,Туризм,45,351341.10,8218.51,5.00,125.68,false
2023-07-24,Велосипед городской,Велоспорт,15,475396.50,31693.10,0.00,86.08,false
2023-07-24,Лыжный комплект,Зимний спорт,13,296052.38,22773.26,0.00,123.61,false
2023-07-25,Беговая дорожка,Фитнес,16,796977.92,49811.12,0.00,185.95,false
2023-07-25,Гантели разборные,Фитнес,113,690597.24,7189.97,15.00,186.42,false
2023-07-25,Палатка туристическая,Туризм,23,381271.69,16577.03,0.00,126.69,false
2023-07-25,Спальный мешок,Туризм,37,287161.81,7761.13,0.00,105.39,false
2023-07-25,Велосипед городской,Велоспорт,25,700768.25,31145.26,10.00,93.85,true
2023-07-25,Лыжный комплект,Зимний спорт,20,389305.60,22900.32,15.00,119.80,true
2023-07-26,Беговая дорожка,Фитнес,14,672015.96,48001.14,0.00,186.81,false
2023-07-26,Гантели разборные,Фитнес,81,558504.72,7494.70,8.00,248.50,false
2023-07-26,Палатка туристическая,Туризм,21,345492.42,16452.02,0.00,123.80,false
2023-07-26,Спальный мешок,Туризм,32,256160.32,8005.01,0.00,114.50,false
2023-07-26,Велосипед городской,Велоспорт,13,415507.95,31962.15,0.00,99.11,false
2023-07-26,Лыжный комплект,Зимний спорт,16,304112.32,20659.81,8.00,126.78,false
2023-07-27,Беговая дорожка,Фитнес,17,843054.65,49591.45,0.00,182.54,false
2023-07-27,Гантели разборные,Фитнес,70,516977.30,7774.10,5.00,176.60,false
2023-07-27,Палатка туристическая,Туризм,16,264284.96,16517.81,0.00,120.27,false
2023-07-27,Спальный мешок,Туризм,34,278181.88,8181.82,0.00,93.41,true
2023-07-27,Велосипед городской,Велоспорт,14,443730.00,35216.66,10.00,82.66,false
2023-07-27,Лыжный комплект,Зимний спорт,15,312971.40,20864.76,0.00,109.89,false
2023-07-28,Беговая дорожка,Фитнес,16,780398.24,48774.89,0.00,189.25,false
2023-07-28,Гантели разборные,Фитнес,59,433634.66,7349.74,0.00,182.79,false
2023-07-28,Палатка туристическая,Туризм,20,328167.80,16408.39,0.00,121.60,false
2023-07-28,Спальный мешок,Туризм,28,221036.76,7894.17,0.00,104.83,false
2023-07-28,Велосипед городской,Велоспорт,11,391242.06,35567.46,0.00,88.08,false
2023-07-28,Лыжный комплект,Зимний спорт,15,343698.45,22913.23,0.00,113.19,false
2023-07-29,Беговая дорожка,Фитнес,18,956682.54,53149.03,0.00,189.29,false
2023-07-29,Гантели разборные,Фитнес,62,456799.26,7367.73,0.00,217.16,false
2023-07-29,Палатка туристическая,Туризм,24,369779.52,15407.48,0.00,126.67,false
2023-07-29,Спальный мешок,Туризм,49,356432.37,7274.13,0.00,107.15,true
2023-07-29,Велосипед городской,Велоспорт,16,549808.16,34363.01,0.00,84.90,false
2023-07-29,Лыжный комплект,Зимний спорт,24,478291.68,22775.80,12.50,119.32,true
2023-07-30,Беговая дорожка,Фитнес,15,802786.20,53519.08,0.00,189.63,false
2023-07-30,Гантели разборные,Фитнес,84,605952.48,7213.72,0.00,210.41,false
2023-07-30,Палатка туристическая,Туризм,25,385905.75,15436.23,0.00,121.80,false
2023-07-30,Спальный мешок,Туризм,36,262282.32,7285.62,0.00,140.12,false
2023-07-30,Велосипед городской,Велоспорт,21,703606.68,33505.08,0.00,106.31,false
2023-07-30,Лыжный комплект,Зимний спорт,16,343908.00,23363.32,8.00,116.90,false
2023-07-31,Беговая дорожка,Фитнес,12,634333.92,52861.16,0.00,178.50,false
2023-07-31,Гантели разборные,Фитнес,130,787542.60,7572.52,20.00,166.09,true
2023-07-31,Палатка туристическая,Туризм,34,472588.10,15108.32,8.00,111.49,false
2023-07-31,Спальный мешок,Туризм,40,281084.40,7027.11,0.00,104.72,false
2023-07-31,Велосипед городской,Велоспорт,23,689376.47,29972.89,0.00,96.95,false
2023-07-31,Лыжный комплект,Зимний спорт,20,370647.20,20143.87,8.00,124.26,false
2023-08-01,Беговая дорожка,Фитнес,23,1096202.54,51805.41,8.00,180.94,false
2023-08-01,Гантели разборные,Фитнес,96,670579.20,6985.20,0.00,217.80,false
2023-08-01,Палатка туристическая,Туризм,30,379279.80,14873.72,15.00,104.98,false
2023-08-01,Спальный мешок,Туризм,28,221440.80,7908.60,0.00,102.68,false
2023-08-01,Велосипед городской,Велоспорт,10,308038.60,35204.41,12.50,106.36,false
2023-08-01,Лыжный комплект,Зимний спорт,19,395711.48,23141.03,10.00,120.84,true
2023-08-02,Беговая дорожка,Фитнес,18,905331.24,50296.18,0.00,177.85,false
2023-08-02,Гантели разборные,Фитнес,90,635184.90,7057.61,0.00,237.90,false
